0,0.012979281611020558
1,0.0018402401087041476
2,0.0015389486519706644
3,0.0012446969316609478
4,0.0010445518110188637
5,0.0008448296468277042
6,0.0007089824964107723
7,0.0005734224245568291
8,0.00048121708747648866
9,0.00038920660303448185
10,0.0003266228523999927
11,0.0002641713566795267
12,0.00022169305805276512
13,0.00017930452655686013
14,0.00015047266787260368
15,0.00012170173802295314
16,0.0001021323084068336
17,8.260423382624772e-05
18,6.932161546666926e-05
19,5.606706655852715e-05
20,4.705157893588984e-05
21,3.805514326409027e-05
22,3.193594184810436e-05
23,2.5829671815248058e-05
24,2.1676305127086016e-05
25,1.753171552800327e-05
26,1.471264590214178e-05
27,1.1899533666292893e-05
28,9.98610917186824e-06
29,8.076728215733678e-06
30,6.778004245854299e-06
31,5.482024800316331e-06
32,4.600524665425922e-06
33,3.720887357921261e-06
34,3.1225750869274465e-06
35,2.5255271974572797e-06
36,2.1194267790323493e-06
37,1.7141845510381224e-06
38,1.43854663110812e-06
39,1.1634912021437983e-06
40,9.764038231203893e-07
41,7.897118059107825e-07
42,6.627275092698452e-07
43,5.360115617944386e-07
44,4.4982182693689975e-07
45,3.638142322637469e-07
46,3.053135310634643e-07
47,2.46936456286595e-07
48,2.072294999235482e-07
49,1.676064541612738e-07
50,1.406556253462303e-07
51,1.1376175028546298e-07
52,9.546905700674912e-08
53,7.721502070283966e-08
54,6.479897851992767e-08
55,5.240917449945775e-08
56,4.398186961181357e-08
57,3.5572373699803195e-08
58,2.985239734839145e-08
59,2.4144508718393386e-08
60,2.026211335040108e-08
61,1.6387922441594128e-08
62,1.3752772771925774e-08
63,1.112319182266717e-08
64,9.3346017576572e-09
65,7.549791426043051e-09
66,6.335797983702723e-09
67,5.124370008708048e-09
68,4.300380147268541e-09
69,3.4781315799930954e-09
70,2.918854019739581e-09
71,2.360758350710303e-09
72,1.9811524788289602e-09
73,1.6023488073722232e-09
74,1.3446938821507512e-09
75,1.0875834459482166e-09
76,9.12701903089532e-10
77,7.381899277531851e-10
78,6.194902604009481e-10
79,5.010414345369672e-10
80,4.2047483504937227e-10
81,3.4007849302552344e-10
82,2.8539445748757305e-10
83,2.3082598295040593e-10
84,1.9370956312560992e-10
85,1.566715787450146e-10
86,1.3147905935969111e-10
87,1.0633977728317869e-10
88,8.924052483801951e-11
89,7.217740731457226e-11
90,6.057140443899402e-11
91,4.8989927546718415e-11
92,4.111243089479415e-11
93,3.3251582088591254e-11
94,2.7904785261543063e-11
95,2.256928692488017e-11
96,1.894018414762786e-11
97,1.5318750378703053e-11
98,1.285552191816377e-11
99,1.0397498246128804e-11
100,8.725599171885239e-12
101,7.0572325461892884e-12
102,5.922441838247319e-12
103,4.790048581267033e-12
104,4.019816711544946e-12
105,3.2512122649365234e-12
106,2.728422950890589e-12
107,2.206738142036277e-12
108,1.8518986035152064e-12
109,1.4978089589706417e-12
110,1.2569642537016623e-12
111,1.0166280512989754e-12
112,8.531555538017131e-13
113,6.90028322889411e-13
114,5.790733107573807e-13
115,4.6835230300022e-13
116,3.9304221516071663e-13
117,3.1789048411698735e-13
118,2.6677422599817057e-13
119,2.1576520705584248e-13
120,1.8107016903242523e-13
121,1.464485266458384e-13
122,1.229004278555853e-13
123,9.94010195645628e-14
124,8.341738356019825e-14
125,6.746828758854016e-14
126,5.6619485376565865e-14
127,4.579306384493715e-14
128,3.8430313081217276e-14
129,3.108218536023594e-14
130,2.608423591416531e-14
131,2.1096713121526895e-14
132,1.7704580772289256e-14
133,1.4318227289588068e-14
134,1.2016109875084152e-14
135,9.718506739119299e-15
136,8.155926866386012e-15
137,6.5956823093439836e-15
138,5.5352638616978874e-15
139,4.476430288775275e-15
140,3.756295436132362e-15
141,3.037914452654948e-15
142,2.549342471986301e-15
143,2.061743788957545e-15
144,1.7300605172146914e-15
145,1.3989559225765521e-15
146,1.1745851867866107e-15
147,9.497697497960482e-16
