0,0.012979281611020558
1,6.992943951361563e-05
2,4.8331357677520215e-06
3,1.6483514924396867e-07
4,8.420743100746978e-09
5,2.897279692267221e-10
6,1.4851151027080544e-11
7,5.109179774075484e-13
8,2.6188437727342093e-14
9,8.998131657097202e-16
